,AVAILABILITY,CATEGORY,COVER,N° OF REVIEWS,PRICE,PRICE (excl tax),PRICE (incl tax),PRODUCT_TYPE,STOCK,TAX,TITLE,UPC,reviews
912,In stock (1 available),romance_8,http://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/../../media/cache/bb/8b/bb8b7e644c005aba53d55240b54952ae.jpg,0,48.71,48.71,48.71,Books,1,0.00,This One Moment (Pushing Limits #1),d6d98d3508c30f57,One
913,In stock (1 available),default_15,http://books.toscrape.com/catalogue/the-zombie-room_87/../../media/cache/ca/4a/ca4a9ba7acfea039f1abeff1d95d9674.jpg,0,19.69,19.69,19.69,Books,1,0.00,The Zombie Room,9c96cd1329fbd82d,Five
914,In stock (1 available),sequential-art_5,http://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/../../media/cache/2a/29/2a296946d7a2ed3829e57d6b155be43b.jpg,0,36.52,36.52,36.52,Books,1,0.00,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",dac9d1e654fac737,Two
915,In stock (1 available),nonfiction_13,http://books.toscrape.com/catalogue/the-tumor_85/../../media/cache/8a/14/8a14b06317e794b3469e57d20270f80f.jpg,0,41.56,41.56,41.56,Books,1,0.00,The Tumor,6514add13c82b115,Five
916,In stock (1 available),classics_6,http://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/../../media/cache/b5/5b/b55be7e5c18b62cef6ebeae404f7f643.jpg,0,43.19,43.19,43.19,Books,1,0.00,The Story of Hong Gildong,32d035df92ab9080,Four
917,In stock (1 available),fiction_10,http://books.toscrape.com/catalogue/the-silent-wife_83/../../media/cache/a6/37/a6378b97d817267de38ba58dfd0db412.jpg,0,12.34,12.34,12.34,Books,1,0.00,The Silent Wife,b78deb463531d078,Five
918,In stock (1 available),fantasy_19,http://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/../../media/cache/c1/80/c1800f5a0eaaaea8c2283b129cbac4ae.jpg,0,36.25,36.25,36.25,Books,1,0.00,The Silent Twin (Detective Jennifer Knight #3),9e9932ae1a7d0943,Three
919,In stock (1 available),science_22,http://books.toscrape.com/catalogue/the-selfish-gene_81/../../media/cache/d7/63/d763b806d6f0fb6580f16d08e00bdba6.jpg,0,29.45,29.45,29.45,Books,1,0.00,The Selfish Gene,6f2c0a9adbb2bca9,One
920,In stock (1 available),historical-fiction_4,http://books.toscrape.com/catalogue/the-secret-healer_80/../../media/cache/3e/59/3e59b2225c72d3dcf40a306e2b983314.jpg,0,34.56,34.56,34.56,Books,1,0.00,The Secret Healer,38f776ab9118aed7,Three
921,In stock (1 available),sequential-art_5,http://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/../../media/cache/35/18/3518d80c6b73f9c76e9713af42b9c8e1.jpg,0,54.12,54.12,54.12,Books,1,0.00,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",5faefdc861684eb1,Three
922,In stock (1 available),add-a-comment_18,http://books.toscrape.com/catalogue/the-republic_78/../../media/cache/ab/bf/abbf443d42de3bad8d145794534934bb.jpg,0,33.78,33.78,33.78,Books,1,0.00,The Republic,0ec9d2b018fb10d8,Three
923,In stock (1 available),add-a-comment_18,http://books.toscrape.com/catalogue/the-odyssey_77/../../media/cache/46/09/4609b4e20bb1d076693b2d24e8e90704.jpg,0,29.64,29.64,29.64,Books,1,0.00,The Odyssey,f0512adadffd2480,Three
924,In stock (1 available),mystery_3,http://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/../../media/cache/62/8c/628c0151226402726149c98549671250.jpg,0,57.70,57.70,57.70,Books,1,0.00,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),b0913e67d38d5ed5,Four
925,In stock (1 available),philosophy_7,http://books.toscrape.com/catalogue/the-nicomachean-ethics_75/../../media/cache/16/f4/16f4518319f7dcadc23d020279f78545.jpg,0,36.34,36.34,36.34,Books,1,0.00,The Nicomachean Ethics,5c10b64db3e4f228,One
926,In stock (1 available),default_15,http://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/../../media/cache/94/31/9431e2494b4b32721b037c6f6dce9a03.jpg,0,50.59,50.59,50.59,Books,1,0.00,The Name of the Wind (The Kingkiller Chronicle #1),c8614adb1a90b027,Three
927,In stock (1 available),fantasy_19,http://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/../../media/cache/61/8a/618a23dc5a492a4aa8b15ba4bf80c781.jpg,0,29.38,29.38,29.38,Books,1,0.00,The Mirror & the Maze (The Wrath and the Dawn #1.5),c40b70e0f6d80189,One
928,In stock (1 available),classics_6,http://books.toscrape.com/catalogue/the-little-prince_72/../../media/cache/c0/d6/c0d67625e62981155f5e1f553bda1a94.jpg,0,45.42,45.42,45.42,Books,1,0.00,The Little Prince,1aeca7d078d57deb,Two
929,In stock (1 available),add-a-comment_18,http://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/../../media/cache/94/23/9423f5e8b08195183f7ee002f3b48b33.jpg,0,54.43,54.43,54.43,Books,1,0.00,The Light of the Fireflies,04e43893e32f9d29,One
930,In stock (1 available),science-fiction_16,http://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/../../media/cache/2a/88/2a88181c495875c02f87c2e6010b046d.jpg,0,36.26,36.26,36.26,Books,1,0.00,The Last Girl (The Dominion Trilogy #1),16c71736dae78764,Two
931,In stock (1 available),add-a-comment_18,http://books.toscrape.com/catalogue/the-iliad_69/../../media/cache/9e/14/9e14dd99b3b2f07f5a43ee2e007c1c26.jpg,0,16.16,16.16,16.16,Books,1,0.00,The Iliad,86d8bd7afa5b51b3,One
932,In stock (1 available),new-adult_20,http://books.toscrape.com/catalogue/the-hook-up-game-on-1_68/../../media/cache/90/de/90de87ce300bcbbfcdb9ad77fc9a2e5f.jpg,0,36.29,36.29,36.29,Books,1,0.00,The Hook Up (Game On #1),6e473eff459e809f,Five
933,In stock (1 available),young-adult_21,http://books.toscrape.com/catalogue/the-haters_67/../../media/cache/4a/13/4a1370ebafcaf6ba5f5e1fe4a609b6d8.jpg,0,27.89,27.89,27.89,Books,1,0.00,The Haters,fff8a057a40c4a60,Five
934,In stock (1 available),mystery_3,http://books.toscrape.com/catalogue/the-girl-you-lost_66/../../media/cache/28/15/2815974db428ea019fc84e08af23095b.jpg,0,12.29,12.29,12.29,Books,1,0.00,The Girl You Lost,4280ac3eab57aa5d,Five
935,In stock (1 available),mystery_3,http://books.toscrape.com/catalogue/the-girl-in-the-ice-dci-erika-foster-1_65/../../media/cache/83/54/835421d17d99c89fd99d07e17806357b.jpg,0,15.85,15.85,15.85,Books,1,0.00,The Girl In The Ice (DCI Erika Foster #1),ee61197edb882599,Three
936,In stock (1 available),nonfiction_13,http://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/../../media/cache/fa/9d/fa9db3f9dfc5a859c091d1262a56a89f.jpg,0,14.40,14.40,14.40,Books,1,0.00,The End of the Jesus Era (An Investigation #1),09659d1639a1f978,One
937,In stock (1 available),womens-fiction_9,http://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/../../media/cache/a1/4f/a14f3bc2743e3956cb10fddaaf62a1f9.jpg,0,19.18,19.18,19.18,Books,1,0.00,The Edge of Reason (Bridget Jones #2),29fc016c459aeb14,Four
938,In stock (1 available),sequential-art_5,http://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/../../media/cache/e5/0f/e50f35f47d84efaa739eff59b3dd4f7c.jpg,0,10.64,10.64,10.64,Books,1,0.00,The Complete Maus (Maus #1-2),3301af038a720587,Three
939,In stock (1 available),add-a-comment_18,http://books.toscrape.com/catalogue/the-communist-manifesto_61/../../media/cache/b5/c7/b5c74ed5e387f2c13324e294c4b6412c.jpg,0,14.76,14.76,14.76,Books,1,0.00,The Communist Manifesto,18b4545a5ed15581,Three
940,In stock (1 available),religion_12,http://books.toscrape.com/catalogue/the-bhagavad-gita_60/../../media/cache/13/27/13270087ac5cba3e999166a64991187a.jpg,0,57.49,57.49,57.49,Books,1,0.00,The Bhagavad Gita,f3a0b8c835129558,Three
941,In stock (1 available),fiction_10,http://books.toscrape.com/catalogue/the-bette-davis-club_59/../../media/cache/fb/6c/fb6c914f1da870442031095c85f4cf80.jpg,0,30.66,30.66,30.66,Books,1,0.00,The Bette Davis Club,dfb0849016bc122c,Three
942,In stock (1 available),young-adult_21,http://books.toscrape.com/catalogue/the-art-of-not-breathing_58/../../media/cache/0b/9f/0b9f43b6b5cf8053dd2c68ecafe70b8a.jpg,0,40.83,40.83,40.83,Books,1,0.00,The Art of Not Breathing,5bc1fbccfbf2355c,Four
943,In stock (1 available),default_15,http://books.toscrape.com/catalogue/taking-shots-assassins-1_57/../../media/cache/72/d7/72d7f51393409b2d130845e6ade7522b.jpg,0,18.88,18.88,18.88,Books,1,0.00,Taking Shots (Assassins #1),a7eef9d6795422c1,Two
944,In stock (1 available),historical-fiction_4,http://books.toscrape.com/catalogue/starlark_56/../../media/cache/76/e2/76e2881d47f2da9283e52d3c57eef532.jpg,0,25.83,25.83,25.83,Books,1,0.00,Starlark,e25164e5b3fe208b,Three
945,In stock (1 available),sequential-art_5,http://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/../../media/cache/03/0a/030af2f71cc40b03f7d79a0929ac9c18.jpg,0,42.12,42.12,42.12,Books,1,0.00,"Skip Beat!, Vol. 01 (Skip Beat! #1)",2ac720f76384c57e,Three
946,In stock (1 available),fantasy_19,http://books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/../../media/cache/26/47/2647baddb86f91b6f7ea2fb8052edd62.jpg,0,13.33,13.33,13.33,Books,1,0.00,Sister Sable (The Mad Queen #1),3a9a7c5895e82646,Three
947,In stock (1 available),default_15,http://books.toscrape.com/catalogue/shatter-me-shatter-me-1_53/../../media/cache/37/40/37407ed591f1a8e5433fc6b9128d5d10.jpg,0,42.40,42.40,42.40,Books,1,0.00,Shatter Me (Shatter Me #1),9ed7090d8fa690b0,One
948,In stock (1 available),new-adult_20,http://books.toscrape.com/catalogue/shameless_52/../../media/cache/e2/52/e252988534e955a047c562376b8b95c0.jpg,0,58.35,58.35,58.35,Books,1,0.00,Shameless,c068c013d6921fea,Three
949,In stock (1 available),fantasy_19,http://books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/../../media/cache/b8/35/b83561ef09d202d3c871649feed4b66d.jpg,0,21.72,21.72,21.72,Books,1,0.00,Shadow Rites (Jane Yellowrock #10),229cd6564bf0dce4,Four
950,In stock (1 available),sports-and-games_17,http://books.toscrape.com/catalogue/settling-the-score-the-summer-games-1_50/../../media/cache/95/c4/95c41c1765b517d6240bd674a02676b1.jpg,0,44.91,44.91,44.91,Books,1,0.00,Settling the Score (The Summer Games #1),132adf7335bb384a,Two
951,In stock (1 available),classics_6,http://books.toscrape.com/catalogue/sense-and-sensibility_49/../../media/cache/a8/57/a857deea83c7d4c66e2920e1cf5d8fe0.jpg,0,37.46,37.46,37.46,Books,1,0.00,Sense and Sensibility,35e44170702139a4,One
952,In stock (1 available),sequential-art_5,http://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/../../media/cache/86/01/860132d9f65dd9df2143fb9071a40115.jpg,0,28.48,28.48,28.48,Books,1,0.00,"Saga, Volume 1 (Saga (Collected Editions) #1)",4f64568dfefa3ce7,One
953,In stock (1 available),romance_8,http://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/../../media/cache/1e/c9/1ec952e4d14d37dc7b6d74fa07f1ea37.jpg,0,28.34,28.34,28.34,Books,1,0.00,"Rhythm, Chord & Malykhin",9efb397067eb7e8a,Two
954,In stock (1 available),sequential-art_5,http://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/../../media/cache/70/da/70daa09e4ddebe1d60f50720c0b49976.jpg,0,46.96,46.96,46.96,Books,1,0.00,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",3cdca3b4a93980f5,Five
955,In stock (1 available),default_15,http://books.toscrape.com/catalogue/paradise-lost-paradise-1_45/../../media/cache/56/36/5636eec07534db6e8bc55ed562bad042.jpg,0,24.96,24.96,24.96,Books,1,0.00,Paradise Lost (Paradise #1),849db7ab7f4a640c,One
956,In stock (1 available),sequential-art_5,http://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/../../media/cache/87/b3/87b3b5ff42301d1c7eeb0c81055f1633.jpg,0,21.71,21.71,21.71,Books,1,0.00,"Paper Girls, Vol. 1 (Paper Girls #1-5)",bcbcbcf0f6ed196f,Four
957,In stock (1 available),sequential-art_5,http://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/../../media/cache/27/33/27334267037a79caed4d7b0092d59fb5.jpg,0,29.87,29.87,29.87,Books,1,0.00,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",326825e02a198cf6,Three
958,In stock (1 available),fantasy_19,http://books.toscrape.com/catalogue/origins-alphas-05_42/../../media/cache/ad/78/ad789235c675d02b730b57a166d910b5.jpg,0,28.99,28.99,28.99,Books,1,0.00,Origins (Alphas 0.5),8932e5c12f12ffed,One
959,In stock (1 available),fantasy_19,http://books.toscrape.com/catalogue/one-second-seven-7_41/../../media/cache/70/ad/70ad2de442bc3ffe36660ccabfe46148.jpg,0,52.94,52.94,52.94,Books,1,0.00,One Second (Seven #7),7ea31f38675b91c1,Two
960,In stock (1 available),default_15,http://books.toscrape.com/catalogue/on-the-road-duluoz-legend_40/../../media/cache/7f/9b/7f9bc0563de554998e2d93b7edec4921.jpg,0,32.36,32.36,32.36,Books,1,0.00,On the Road (Duluoz Legend),9ff997ab15713e53,Three
961,In stock (1 available),music_14,http://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/../../media/cache/aa/55/aa55bbf7037a0e19ae69485adcc11903.jpg,0,55.66,55.66,55.66,Books,1,0.00,Old Records Never Die: One Man's Quest for His Vinyl and His Past,a1985630339f4b3d,Two
962,In stock (1 available),new-adult_20,http://books.toscrape.com/catalogue/off-sides-off-1_38/../../media/cache/4a/58/4a58f6feb21b7194911eddb020766583.jpg,0,39.45,39.45,39.45,Books,1,0.00,Off Sides (Off #1),b6f1cfadc4dd79d4,Five
963,In stock (1 available),classics_6,http://books.toscrape.com/catalogue/of-mice-and-men_37/../../media/cache/a0/bb/a0bb0881c8ee6f5866804cf0a437853f.jpg,0,47.11,47.11,47.11,Books,1,0.00,Of Mice and Men,39592d9d72e717c4,Two
964,In stock (1 available),fantasy_19,http://books.toscrape.com/catalogue/myriad-prentor-1_36/../../media/cache/48/7d/487d4be44c60cac7f0085242c4512653.jpg,0,58.75,58.75,58.75,Books,1,0.00,Myriad (Prentor #1),63e20a0f98218a87,Four
965,In stock (1 available),romance_8,http://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/../../media/cache/2e/fa/2efa13faabc899f61c2a181ab0de7ef8.jpg,0,38.92,38.92,38.92,Books,1,0.00,My Perfect Mistake (Over the Top #1),fd78f89878479f56,Two
966,In stock (1 available),sequential-art_5,http://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/../../media/cache/99/f5/99f511d2d38ef356701341d405a1cca2.jpg,0,39.39,39.39,39.39,Books,1,0.00,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",35a60467893aa168,Four
967,In stock (1 available),philosophy_7,http://books.toscrape.com/catalogue/meditations_33/../../media/cache/90/f7/90f79652caecac36bc97bf7b769c8fc4.jpg,0,25.89,25.89,25.89,Books,1,0.00,Meditations,4f19709e47883df5,Two
968,In stock (1 available),childrens_11,http://books.toscrape.com/catalogue/matilda_32/../../media/cache/3c/db/3cdb7121cf09e7c5e3436cfff9834a67.jpg,0,28.34,28.34,28.34,Books,1,0.00,Matilda,1053fb7ee17a1f33,One
969,In stock (1 available),historical-fiction_4,http://books.toscrape.com/catalogue/lost-among-the-living_31/../../media/cache/5f/03/5f0345cd81aaad65bb9f6a34ec0f6b9b.jpg,0,27.70,27.70,27.70,Books,1,0.00,Lost Among the Living,d510567580c8be52,Four
970,In stock (1 available),add-a-comment_18,http://books.toscrape.com/catalogue/lord-of-the-flies_30/../../media/cache/20/fd/20fd23f982b45a59f6c1a31e6804e735.jpg,0,24.89,24.89,24.89,Books,1,0.00,Lord of the Flies,71a6471bbdac21d9,Three
971,In stock (1 available),romance_8,http://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/../../media/cache/98/85/9885b87053dcd05803ef58e9817e935a.jpg,0,58.99,58.99,58.99,Books,1,0.00,Listen to Me (Fusion #1),6e712ea24e77bd96,Three
972,In stock (1 available),fiction_10,http://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/../../media/cache/ed/be/edbe83ef3ebf5c22b9ebc139d3232947.jpg,0,57.20,57.20,57.20,Books,1,0.00,Kitchens of the Great Midwest,06f6a57a6d532844,Five
973,In stock (1 available),default_15,http://books.toscrape.com/catalogue/jane-eyre_27/../../media/cache/72/9f/729f5f6a75746782c336537730256f66.jpg,0,38.43,38.43,38.43,Books,1,0.00,Jane Eyre,8d390a1fc3133d06,Five
974,In stock (1 available),romance_8,http://books.toscrape.com/catalogue/imperfect-harmony_26/../../media/cache/f1/49/f1498baf6cb055e0a9188d5e57c5f686.jpg,0,34.74,34.74,34.74,Books,1,0.00,Imperfect Harmony,f28f7299d38c0932,Four
975,In stock (1 available),sports-and-games_17,http://books.toscrape.com/catalogue/icing-aces-hockey-2_25/../../media/cache/bf/31/bf31c4b40f6b2622330155fb9113a3bb.jpg,0,40.44,40.44,40.44,Books,1,0.00,Icing (Aces Hockey #2),3455b45888fb5053,Four
976,In stock (1 available),sequential-art_5,http://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/../../media/cache/66/97/6697a03eedbac77c2e957788e48b70a8.jpg,0,45.24,45.24,45.24,Books,1,0.00,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",6fe02600f322a0a9,Three
977,In stock (1 available),science-fiction_16,http://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/../../media/cache/13/8a/138a09170e0431cce98921b857a6eeb5.jpg,0,34.96,34.96,34.96,Books,1,0.00,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),6717a70913b3db79,Four
978,In stock (1 available),sequential-art_5,http://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/../../media/cache/eb/20/eb2063bd8d636cb8200c4b2c7cb6c773.jpg,0,56.76,56.76,56.76,Books,1,0.00,"Giant Days, Vol. 1 (Giant Days #1-4)",eb0fe24bbc845ecc,Four
979,In stock (1 available),sequential-art_5,http://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/../../media/cache/03/c5/03c51e2b5bf51a3f55deecbf8c9e8515.jpg,0,40.28,40.28,40.28,Books,1,0.00,"Fruits Basket, Vol. 1 (Fruits Basket #1)",72e6fbf4f6382557,Five
980,In stock (1 available),default_15,http://books.toscrape.com/catalogue/frankenstein_20/../../media/cache/f7/22/f722c24607ddc8013476ca8e84639ba7.jpg,0,38.00,38.00,38.00,Books,1,0.00,Frankenstein,a492f49a3e2b6a71,Two
981,In stock (1 available),music_14,http://books.toscrape.com/catalogue/forever-rockers-the-rocker-12_19/../../media/cache/a2/fc/a2fc91793502f5c10b5826ad606de435.jpg,0,28.80,28.80,28.80,Books,1,0.00,Forever Rockers (The Rocker #12),e564c3f1a93ccf2e,Three
982,In stock (1 available),romance_8,http://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/../../media/cache/ba/a6/baa64eeda5e10952da4610f8efc1be76.jpg,0,39.24,39.24,39.24,Books,1,0.00,Fighting Fate (Fighting #6),6390772a3094939d,Three
983,In stock (1 available),classics_6,http://books.toscrape.com/catalogue/emma_17/../../media/cache/ae/98/ae98d08a6f427491dd8eda6b51af41fe.jpg,0,32.93,32.93,32.93,Books,1,0.00,Emma,2e69730561ed70ad,Two
984,In stock (1 available),nonfiction_13,http://books.toscrape.com/catalogue/eat-pray-love_16/../../media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg,0,51.32,51.32,51.32,Books,1,0.00,"Eat, Pray, Love",df56868afd166557,Three
985,In stock (1 available),romance_8,http://books.toscrape.com/catalogue/deep-under-walker-security-1_15/../../media/cache/b6/bd/b6bd7cd6500f96e717c147deb8d89af2.jpg,0,47.09,47.09,47.09,Books,1,0.00,Deep Under (Walker Security #1),0072b94dfa30608e,Five
986,In stock (1 available),religion_12,http://books.toscrape.com/catalogue/choosing-our-religion-the-spiritual-lives-of-americas-nones_14/../../media/cache/e9/8a/e98a7adb82052fb13418a43291b8f0d4.jpg,0,28.42,28.42,28.42,Books,1,0.00,Choosing Our Religion: The Spiritual Lives of America's Nones,a812f6969ddf3e39,Four
987,In stock (1 available),childrens_11,http://books.toscrape.com/catalogue/charlie-and-the-chocolate-factory-charlie-bucket-1_13/../../media/cache/96/df/96dfbe6533f9705d2cdccc16310910ee.jpg,0,22.85,22.85,22.85,Books,1,0.00,Charlie and the Chocolate Factory (Charlie Bucket #1),1774749f2cee292f,Three
988,In stock (1 available),romance_8,http://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/../../media/cache/b6/42/b642b7415804929612c29d87656edea1.jpg,0,41.24,41.24,41.24,Books,1,0.00,Charity's Cross (Charles Towne Belles #4),a96404cb928895f3,One
